datetime,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd, Temp_Status_mA,Temp_Status_mA_sd,Analyzer_Status_mA,Analyzer_Status_mA_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  06/13/2022 09:58:04.891,3.01E+00,0.00E+00,2.40E+04,0.00E+00,3.99E+02,0.00E+00,3.08E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.59E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:05.885,3.01E+00,0.00E+00,2.40E+04,0.00E+00,3.99E+02,0.00E+00,3.09E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:06.880,3.01E+00,0.00E+00,2.40E+04,0.00E+00,3.99E+02,0.00E+00,3.09E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:07.874,3.02E+00,0.00E+00,2.40E+04,0.00E+00,3.99E+02,0.00E+00,3.09E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:08.870,3.02E+00,0.00E+00,2.40E+04,0.00E+00,3.99E+02,0.00E+00,3.10E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:09.863,3.02E+00,0.00E+00,2.40E+04,0.00E+00,3.99E+02,0.00E+00,3.10E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:10.858,3.03E+00,0.00E+00,2.40E+04,0.00E+00,3.99E+02,0.00E+00,3.10E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:11.852,3.03E+00,0.00E+00,2.41E+04,0.00E+00,3.99E+02,0.00E+00,3.11E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:12.847,3.04E+00,0.00E+00,2.41E+04,0.00E+00,3.99E+02,0.00E+00,3.11E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:13.843,3.04E+00,0.00E+00,2.41E+04,0.00E+00,4.00E+02,0.00E+00,3.12E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:14.836,3.05E+00,0.00E+00,2.41E+04,0.00E+00,3.99E+02,0.00E+00,3.12E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:15.830,3.05E+00,0.00E+00,2.41E+04,0.00E+00,3.99E+02,0.00E+00,3.13E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:16.825,3.05E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.13E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:17.821,3.06E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.14E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:18.816,3.06E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.14E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:19.809,3.07E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.14E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:20.803,3.07E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.15E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:21.798,3.07E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.15E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:22.793,3.08E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.15E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:23.786,3.08E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.15E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:24.781,3.08E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.16E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:25.777,3.08E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.16E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:26.770,3.09E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.16E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:27.764,3.09E+00,0.00E+00,2.42E+04,0.00E+00,3.99E+02,0.00E+00,3.17E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:28.761,3.09E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.17E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:29.755,3.10E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.18E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:30.748,3.10E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.18E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:31.744,3.11E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.18E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:32.738,3.11E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.19E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:33.732,3.11E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.19E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.60E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:34.726,3.12E+00,0.00E+00,2.44E+04,0.00E+00,3.99E+02,0.00E+00,3.20E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:35.721,3.13E+00,0.00E+00,2.44E+04,0.00E+00,3.99E+02,0.00E+00,3.21E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:36.716,3.13E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.21E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:37.711,3.14E+00,0.00E+00,2.43E+04,0.00E+00,3.98E+02,0.00E+00,3.22E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:38.704,3.14E+00,0.00E+00,2.43E+04,0.00E+00,3.99E+02,0.00E+00,3.22E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:39.699,3.15E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.22E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:40.695,3.15E+00,0.00E+00,2.44E+04,0.00E+00,3.99E+02,0.00E+00,3.23E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:41.688,3.16E+00,0.00E+00,2.44E+04,0.00E+00,3.99E+02,0.00E+00,3.24E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:42.684,3.16E+00,0.00E+00,2.44E+04,0.00E+00,3.99E+02,0.00E+00,3.24E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:43.678,3.17E+00,0.00E+00,2.44E+04,0.00E+00,3.99E+02,0.00E+00,3.25E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:44.672,3.17E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.25E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:45.666,3.18E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.26E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:46.661,3.18E+00,0.00E+00,2.45E+04,0.00E+00,3.99E+02,0.00E+00,3.26E+00,0.00E+00,4.09E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:47.655,3.19E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.27E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:48.650,3.19E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.27E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:49.646,3.20E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.28E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:50.639,3.21E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.29E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:51.634,3.21E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.29E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:52.628,3.22E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.30E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:53.624,3.23E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.31E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:54.617,3.23E+00,0.00E+00,2.44E+04,0.00E+00,3.98E+02,0.00E+00,3.31E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:55.611,3.24E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.32E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:56.607,3.24E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.32E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.36E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:57.601,3.25E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.33E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.37E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:58.596,3.26E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.34E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.37E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:58:59.589,3.26E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.34E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.37E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:59:00.585,3.26E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.34E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.37E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:59:01.579,3.26E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.35E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.37E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:59:02.573,3.26E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.35E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.37E+01,0.00E+00,2.61E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 09:59:03.567,3.26E+00,0.00E+00,2.45E+04,0.00E+00,3.98E+02,0.00E+00,3.35E+00,0.00E+00,4.08E+02,0.00E+00,1.40E+02,0.00E+00,2.37E+01,0.00E+00,2.62E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,6.98E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
