"Plot Title: 2.76"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9911894, SEN S/N: 9911894)","Coupler Attached (LGR S/N: 9911894)","Host Connected (LGR S/N: 9911894)","End Of File (LGR S/N: 9911894)"
574,07/03/22 08:30:00 AM,24.641,,,
575,07/03/22 09:00:00 AM,24.641,,,
576,07/03/22 09:30:00 AM,24.641,,,
577,07/03/22 10:00:00 AM,24.641,,,
578,07/03/22 10:30:00 AM,24.641,,,
579,07/03/22 11:00:00 AM,24.641,,,
580,07/03/22 11:30:00 AM,24.641,,,
581,07/03/22 12:00:00 PM,24.738,,,
582,07/03/22 12:30:00 PM,24.738,,,
583,07/03/22 01:00:00 PM,24.835,,,
584,07/03/22 01:30:00 PM,24.835,,,
585,07/03/22 02:00:00 PM,24.835,,,
586,07/03/22 02:30:00 PM,24.835,,,
587,07/03/22 03:00:00 PM,24.835,,,
588,07/03/22 03:30:00 PM,24.835,,,
589,07/03/22 04:00:00 PM,24.931,,,
590,07/03/22 04:30:00 PM,24.931,,,
591,07/03/22 05:00:00 PM,24.931,,,
592,07/03/22 05:30:00 PM,24.931,,,
593,07/03/22 06:00:00 PM,24.931,,,
594,07/03/22 06:30:00 PM,24.931,,,
595,07/03/22 07:00:00 PM,24.931,,,
596,07/03/22 07:30:00 PM,24.931,,,
597,07/03/22 08:00:00 PM,24.931,,,
598,07/03/22 08:30:00 PM,24.931,,,
599,07/03/22 09:00:00 PM,24.835,,,
600,07/03/22 09:30:00 PM,24.835,,,
601,07/03/22 10:00:00 PM,24.835,,,
602,07/03/22 10:30:00 PM,24.931,,,
603,07/03/22 11:00:00 PM,24.931,,,
604,07/03/22 11:30:00 PM,24.931,,,
605,07/04/22 12:00:00 AM,24.931,,,
606,07/04/22 12:30:00 AM,25.028,,,
607,07/04/22 01:00:00 AM,25.028,,,
608,07/04/22 01:30:00 AM,25.028,,,
609,07/04/22 02:00:00 AM,25.125,,,
610,07/04/22 02:30:00 AM,25.125,,,
611,07/04/22 03:00:00 AM,25.125,,,
612,07/04/22 03:30:00 AM,25.125,,,
613,07/04/22 04:00:00 AM,25.125,,,
614,07/04/22 04:30:00 AM,25.125,,,
615,07/04/22 05:00:00 AM,25.125,,,
616,07/04/22 05:30:00 AM,25.125,,,
617,07/04/22 06:00:00 AM,25.222,,,
618,07/04/22 06:30:00 AM,25.222,,,
619,07/04/22 07:00:00 AM,25.222,,,
620,07/04/22 07:30:00 AM,25.222,,,
621,07/04/22 08:00:00 AM,25.222,,,
622,07/04/22 08:30:00 AM,25.319,,,
623,07/04/22 09:00:00 AM,25.319,,,
624,07/04/22 09:30:00 AM,25.319,,,
625,07/04/22 10:00:00 AM,25.319,,,
626,07/04/22 10:30:00 AM,25.319,,,
627,07/04/22 11:00:00 AM,25.416,,,
628,07/04/22 11:30:00 AM,25.416,,,
629,07/04/22 12:00:00 PM,25.416,,,
630,07/04/22 12:30:00 PM,25.416,,,
631,07/04/22 01:00:00 PM,25.319,,,
632,07/04/22 01:30:00 PM,25.319,,,
633,07/04/22 02:00:00 PM,25.319,,,
634,07/04/22 02:30:00 PM,25.319,,,
635,07/04/22 03:00:00 PM,25.319,,,
636,07/04/22 03:30:00 PM,25.319,,,
637,07/04/22 04:00:00 PM,25.416,,,
638,07/04/22 04:30:00 PM,25.416,,,
639,07/04/22 05:00:00 PM,25.513,,,
640,07/04/22 05:30:00 PM,25.513,,,
641,07/04/22 06:00:00 PM,25.610,,,
642,07/04/22 06:30:00 PM,25.610,,,
643,07/04/22 07:00:00 PM,25.610,,,
644,07/04/22 07:30:00 PM,25.610,,,
645,07/04/22 08:00:00 PM,25.610,,,
646,07/04/22 08:30:00 PM,25.610,,,
647,07/04/22 09:00:00 PM,25.513,,,
648,07/04/22 09:30:00 PM,25.513,,,
649,07/04/22 10:00:00 PM,25.513,,,
650,07/04/22 10:30:00 PM,25.513,,,
651,07/04/22 11:00:00 PM,25.513,,,
652,07/04/22 11:30:00 PM,25.513,,,
653,07/05/22 12:00:00 AM,25.513,,,
654,07/05/22 12:30:00 AM,25.513,,,
655,07/05/22 01:00:00 AM,25.513,,,
656,07/05/22 01:30:00 AM,25.513,,,
657,07/05/22 02:00:00 AM,25.513,,,
658,07/05/22 02:30:00 AM,25.513,,,
659,07/05/22 03:00:00 AM,25.513,,,
660,07/05/22 03:30:00 AM,25.513,,,
661,07/05/22 04:00:00 AM,25.513,,,
662,07/05/22 04:30:00 AM,25.513,,,
663,07/05/22 05:00:00 AM,25.513,,,
664,07/05/22 05:30:00 AM,25.513,,,
665,07/05/22 06:00:00 AM,25.513,,,
666,07/05/22 06:30:00 AM,25.513,,,
667,07/05/22 07:00:00 AM,25.513,,,
668,07/05/22 07:30:00 AM,25.513,,,
669,07/05/22 08:00:00 AM,25.513,,,
670,07/05/22 08:30:00 AM,25.513,,,
671,07/05/22 09:00:00 AM,25.416,,,
672,07/05/22 09:30:00 AM,25.416,,,
673,07/05/22 10:00:00 AM,25.416,,,
674,07/05/22 10:30:00 AM,25.416,,,
675,07/05/22 11:00:00 AM,25.513,,,
676,07/05/22 11:30:00 AM,25.513,,,
677,07/05/22 12:00:00 PM,25.513,,,
678,07/05/22 12:30:00 PM,25.513,,,
679,07/05/22 01:00:00 PM,25.513,,,
680,07/05/22 01:30:00 PM,25.416,,,
681,07/05/22 02:00:00 PM,25.416,,,
682,07/05/22 02:30:00 PM,25.416,,,
683,07/05/22 03:00:00 PM,25.513,,,
684,07/05/22 03:30:00 PM,25.416,,,
685,07/05/22 04:00:00 PM,25.513,,,
686,07/05/22 04:30:00 PM,25.416,,,
687,07/05/22 05:00:00 PM,25.513,,,
688,07/05/22 05:30:00 PM,25.513,,,
689,07/05/22 06:00:00 PM,25.513,,,
690,07/05/22 06:30:00 PM,25.513,,,
691,07/05/22 07:00:00 PM,25.513,,,
692,07/05/22 07:30:00 PM,25.513,,,
693,07/05/22 08:00:00 PM,25.513,,,
694,07/05/22 08:30:00 PM,25.610,,,
695,07/05/22 09:00:00 PM,25.610,,,
696,07/05/22 09:30:00 PM,25.610,,,
697,07/05/22 10:00:00 PM,25.610,,,
698,07/05/22 10:30:00 PM,25.610,,,
699,07/05/22 11:00:00 PM,25.610,,,
700,07/05/22 11:30:00 PM,25.513,,,
701,07/06/22 12:00:00 AM,25.513,,,
702,07/06/22 12:30:00 AM,25.416,,,
703,07/06/22 01:00:00 AM,25.416,,,
704,07/06/22 01:30:00 AM,25.416,,,
705,07/06/22 02:00:00 AM,25.416,,,
706,07/06/22 02:30:00 AM,25.416,,,
707,07/06/22 03:00:00 AM,25.416,,,
708,07/06/22 03:30:00 AM,25.416,,,
709,07/06/22 04:00:00 AM,25.513,,,
710,07/06/22 04:30:00 AM,25.610,,,
711,07/06/22 05:00:00 AM,25.708,,,
712,07/06/22 05:30:00 AM,25.708,,,
713,07/06/22 06:00:00 AM,25.805,,,
714,07/06/22 06:30:00 AM,25.805,,,
715,07/06/22 07:00:00 AM,25.902,,,
716,07/06/22 07:30:00 AM,26.000,,,
717,07/06/22 08:00:00 AM,26.000,,,
718,07/06/22 08:30:00 AM,26.097,,,
719,07/06/22 09:00:00 AM,26.097,,,
720,07/06/22 09:30:00 AM,26.097,,,
721,07/06/22 10:00:00 AM,26.195,,,
722,07/06/22 10:30:00 AM,26.292,,,
723,07/06/22 11:00:00 AM,26.292,,,
724,07/06/22 11:30:00 AM,26.292,,,
725,07/06/22 12:00:00 PM,26.195,,,
726,07/06/22 12:30:00 PM,26.195,,,
727,07/06/22 01:00:00 PM,26.195,,,
728,07/06/22 01:30:00 PM,26.195,,,
729,07/06/22 02:00:00 PM,26.097,,,
730,07/06/22 02:30:00 PM,26.097,,,
731,07/06/22 03:00:00 PM,26.097,,,
732,07/06/22 03:30:00 PM,26.097,,,
733,07/06/22 04:00:00 PM,26.097,,,
734,07/06/22 04:30:00 PM,26.000,,,
735,07/06/22 05:00:00 PM,26.097,,,
736,07/06/22 05:30:00 PM,26.097,,,
737,07/06/22 06:00:00 PM,26.097,,,
738,07/06/22 06:30:00 PM,26.097,,,
739,07/06/22 07:00:00 PM,26.195,,,
740,07/06/22 07:30:00 PM,26.195,,,
741,07/06/22 08:00:00 PM,26.195,,,
742,07/06/22 08:30:00 PM,26.292,,,
743,07/06/22 09:00:00 PM,26.292,,,
744,07/06/22 09:30:00 PM,26.292,,,
745,07/06/22 10:00:00 PM,26.292,,,
746,07/06/22 10:30:00 PM,26.390,,,
747,07/06/22 11:00:00 PM,26.390,,,
748,07/06/22 11:30:00 PM,26.390,,,
749,07/07/22 12:00:00 AM,26.390,,,
750,07/07/22 12:30:00 AM,26.488,,,
751,07/07/22 01:00:00 AM,26.488,,,
752,07/07/22 01:30:00 AM,26.585,,,
753,07/07/22 02:00:00 AM,26.585,,,
754,07/07/22 02:30:00 AM,26.585,,,
755,07/07/22 03:00:00 AM,26.585,,,
756,07/07/22 03:30:00 AM,26.585,,,
757,07/07/22 04:00:00 AM,26.585,,,
758,07/07/22 04:30:00 AM,26.488,,,
759,07/07/22 05:00:00 AM,26.585,,,
760,07/07/22 05:30:00 AM,26.390,,,
761,07/07/22 06:00:00 AM,26.390,,,
762,07/07/22 06:30:00 AM,26.390,,,
763,07/07/22 07:00:00 AM,26.292,,,
764,07/07/22 07:30:00 AM,26.292,,,
765,07/07/22 08:00:00 AM,26.195,,,
766,07/07/22 08:30:00 AM,26.195,,,
767,07/07/22 09:00:00 AM,26.097,,,
768,07/07/22 09:30:00 AM,26.097,,,
769,07/07/22 10:00:00 AM,26.000,,,
770,07/07/22 10:30:00 AM,26.000,,,
771,07/07/22 11:00:00 AM,26.000,,,
772,07/07/22 11:30:00 AM,25.902,,,
773,07/07/22 12:00:00 PM,25.902,,,
774,07/07/22 12:30:00 PM,25.902,,,
775,07/07/22 01:00:00 PM,25.902,,,
776,07/07/22 01:30:00 PM,25.902,,,
777,07/07/22 02:00:00 PM,25.902,,,
778,07/07/22 02:30:00 PM,25.902,,,
779,07/07/22 03:00:00 PM,25.902,,,
780,07/07/22 03:30:00 PM,25.902,,,
781,07/07/22 04:00:00 PM,25.902,,,
782,07/07/22 04:30:00 PM,25.902,,,
783,07/07/22 05:00:00 PM,26.000,,,
784,07/07/22 05:30:00 PM,26.000,,,
785,07/07/22 06:00:00 PM,26.000,,,
786,07/07/22 06:30:00 PM,26.000,,,
787,07/07/22 07:00:00 PM,26.000,,,
788,07/07/22 07:30:00 PM,26.000,,,
789,07/07/22 08:00:00 PM,26.097,,,
790,07/07/22 08:30:00 PM,26.097,,,
791,07/07/22 09:00:00 PM,26.097,,,
792,07/07/22 09:30:00 PM,26.097,,,
793,07/07/22 10:00:00 PM,26.097,,,
794,07/07/22 10:30:00 PM,26.000,,,
795,07/07/22 11:00:00 PM,26.000,,,
796,07/07/22 11:30:00 PM,25.902,,,
797,07/08/22 12:00:00 AM,25.902,,,
798,07/08/22 12:30:00 AM,25.805,,,
799,07/08/22 01:00:00 AM,25.805,,,
800,07/08/22 01:30:00 AM,25.805,,,
801,07/08/22 02:00:00 AM,25.805,,,
802,07/08/22 02:30:00 AM,25.805,,,
803,07/08/22 03:00:00 AM,25.805,,,
804,07/08/22 03:30:00 AM,25.902,,,
805,07/08/22 04:00:00 AM,25.805,,,
806,07/08/22 04:30:00 AM,25.902,,,
807,07/08/22 05:00:00 AM,25.902,,,
808,07/08/22 05:30:00 AM,25.902,,,
809,07/08/22 06:00:00 AM,25.902,,,
810,07/08/22 06:30:00 AM,25.902,,,
811,07/08/22 07:00:00 AM,26.000,,,
812,07/08/22 07:30:00 AM,26.000,,,
813,07/08/22 08:00:00 AM,26.000,,,
814,07/08/22 08:30:00 AM,26.097,,,
815,07/08/22 09:00:00 AM,26.097,,,
816,07/08/22 09:30:00 AM,26.195,,,
817,07/08/22 10:00:00 AM,26.195,,,
818,07/08/22 10:30:00 AM,26.390,,,
819,07/08/22 11:00:00 AM,26.488,,,
820,07/08/22 11:30:00 AM,26.683,,,
821,07/08/22 12:00:00 PM,26.683,,,
822,07/08/22 12:30:00 PM,26.781,,,
823,07/08/22 01:00:00 PM,26.879,,,
824,07/08/22 01:30:00 PM,26.879,,,
825,07/08/22 02:00:00 PM,26.879,,,
826,07/08/22 02:30:00 PM,27.665,,,
827,07/08/22 02:36:34 PM,,Logged,,
828,07/08/22 02:36:43 PM,,,Logged,Logged
